time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
3.84,0.259996,0.309258,-0.0691789999999999,0.304931,-0.2079659999999999,-0.085866
3.86,0.26003,0.310409,-0.066423,0.304397,-0.207815,-0.088274
3.88,0.260605,0.311214,-0.063494,,,
3.9,,,,0.303188,-0.207589,-0.0935049999999999
3.92,0.2600739999999999,0.313223,-0.05803,0.302509,-0.207582,-0.0960159999999999
3.94,0.259306,0.314243,-0.055499,0.302053,-0.20693,-0.098948
3.96,0.259349,0.314746,-0.052996,0.301553,-0.206673,-0.101667
3.98,,,,0.3013119999999999,-0.206037,-0.104464
4.0,0.258858,0.315979,-0.048759,0.301,-0.205529,-0.106522
4.02,0.258403,0.316358,-0.047431,0.300782,-0.204783,-0.108499
4.04,0.2579889999999999,0.316477,-0.046764,0.300679,-0.204138,-0.11033
4.06,0.25743,0.316564,-0.046467,0.300681,-0.203261,-0.112239
4.08,0.257037,0.316461,-0.046586,,,
4.1,0.256807,0.316317,-0.046782,0.300989,-0.201075,-0.115841
4.12,0.256521,0.316039,-0.047335,0.301139,-0.200025,-0.1173109999999999
4.14,0.2560219999999999,0.3158579999999999,-0.0479259999999999,0.301434,-0.199069,-0.118601
4.16,0.255279,0.31566,-0.048854,0.301711,-0.198356,-0.119513
4.18,0.2545989999999999,0.315443,-0.049655,0.3018909999999999,-0.197843,-0.120253
4.2,0.253994,0.315143,-0.050654,0.3018969999999999,-0.19747,-0.120714
4.22,0.253643,0.314882,-0.0512279999999999,0.3017,-0.196939,-0.121225
4.24,0.253591,0.314611,-0.051648,0.301471,-0.196464,-0.1215369999999999
4.26,0.25385,0.3145239999999999,-0.051578,0.301273,-0.1958329999999999,-0.122128
4.28,0.254742,0.31413,-0.051609,0.301016,-0.195489,-0.122693
4.3,0.255856,0.313704,-0.051578,0.300842,-0.195252,-0.123234
4.32,0.256596,0.313326,-0.0516429999999999,0.300681,-0.19515,-0.1238799999999999
4.34,0.256472,0.313334,-0.051275,0.300598,-0.194803,-0.124818
4.36,0.255948,0.313548,-0.0507899999999999,,,
4.38,0.255459,0.313902,-0.050012,0.30025,-0.194233,-0.127158
4.4,0.254992,0.3141989999999999,-0.049596,0.300097,-0.194036,-0.128016
4.42,0.2547239999999999,0.314388,-0.0489649999999999,0.300156,-0.193524,-0.129015
4.44,0.254804,0.314359,-0.048289,0.300073,-0.193151,-0.130321
4.46,0.255295,0.314339,-0.047344,0.299912,-0.192446,-0.131897
4.48,0.2560949999999999,0.314179,-0.046694,0.299586,-0.191846,-0.133524
4.5,0.256913,0.314004,-0.0459529999999999,0.299572,-0.191538,-0.134893
4.52,0.2573789999999999,0.313886,-0.045363,0.299357,-0.191437,-0.135897
4.54,0.257441,0.313907,-0.044618,0.299056,-0.19116,-0.136897
4.56,0.257223,0.3140449999999999,-0.0438519999999999,0.298683,-0.191055,-0.1378869999999999
4.58,0.257033,0.314189,-0.042991,0.29833,-0.190906,-0.13875
4.6,,,,0.298108,-0.190818,-0.139525
4.62,0.256447,0.314443,-0.041497,0.2979489999999999,-0.190684,-0.140152
4.64,0.2561449999999999,0.3146469999999999,-0.040795,0.2978139999999999,-0.190532,-0.140789
4.66,0.255825,0.314794,-0.039954,0.297697,-0.1902589999999999,-0.141419
4.68,0.255399,0.315077,-0.0391269999999999,0.297614,-0.189896,-0.142027
4.7,0.2550679999999999,0.315227,-0.038591,0.297551,-0.189517,-0.1426859999999999
4.72,0.254824,0.315289,-0.0383509999999999,0.2974469999999999,-0.189211,-0.143519
4.74,,,,0.297284,-0.18902,-0.144167
4.76,0.254855,0.31511,-0.038318,0.297054,-0.188671,-0.144785
4.78,0.255104,0.31499,-0.038273,0.296968,-0.188362,-0.145178
4.8,0.255391,0.3149119999999999,-0.03808,,,
4.82,0.25553,0.314943,-0.037771,0.296959,-0.187845,-0.145762
4.84,0.255633,0.314926,-0.037599,0.2968929999999999,-0.187729,-0.145694
4.86,0.255637,0.31485,-0.037516,,,
4.88,0.255559,0.31477,-0.0376709999999999,0.2968969999999999,-0.186989,-0.145967
4.9,0.2554099999999999,0.314704,-0.037819,0.296804,-0.186196,-0.147116
4.92,0.255247,0.314583,-0.038258,0.2974159999999999,-0.185019,-0.148322
4.94,0.255153,0.314457,-0.038657,0.298529,-0.183981,-0.149399
4.96,0.255111,0.314274,-0.039237,0.299923,-0.183145,-0.150034
4.98,0.255115,0.314126,-0.039638,0.301669,-0.1821559999999999,-0.150518
5.0,0.255132,0.313961,-0.04017,0.303344,-0.181374,-0.150624
5.02,0.255119,0.313874,-0.040574,,,
5.04,0.255103,0.313719,-0.041199,0.305765,-0.180468,-0.150398
5.06,0.2550679999999999,0.313594,-0.041651,0.306212,-0.180324,-0.150052
5.08,0.254852,0.3134969999999999,-0.042387,0.306266,-0.1799609999999999,-0.149971
5.1,0.254721,0.313357,-0.043078,,,
5.12,0.254887,0.313039,-0.043831,0.306345,-0.178999,-0.1515119999999999
5.14,0.255168,0.312843,-0.044232,0.3065969999999999,-0.1782099999999999,-0.152967
5.16,0.255451,0.312708,-0.04465,0.306948,-0.177205,-0.154477
5.18,,,,0.307177,-0.17602,-0.156377
5.2,0.255222,0.312664,-0.04526,0.307469,-0.17488,-0.157799
5.22,0.254833,0.312635,-0.045656,0.3079699999999999,-0.174292,-0.158327
5.24,0.254451,0.3125449999999999,-0.046291,0.308403,-0.1736849999999999,-0.158436
5.26,0.254262,0.3124719999999999,-0.046563,0.309255,-0.172779,-0.158527
5.28,0.25453,0.312282,-0.04684,0.309931,-0.17228,-0.158657
5.3,0.254855,0.31214,-0.046818,0.31012,-0.171807,-0.158967
5.32,0.255178,0.312111,-0.046468,0.310176,-0.171022,-0.1601119999999999
5.34,0.25559,0.312127,-0.0458149999999999,0.310283,-0.169219,-0.16201
5.36,0.25614,0.312101,-0.045304,0.3111219999999999,-0.167763,-0.163456
5.38,0.256866,0.311862,-0.045103,0.311857,-0.166718,-0.164414
5.4,0.257755,0.31166,-0.044799,0.312627,-0.165731,-0.165152
5.42,0.258655,0.311434,-0.044424,0.313389,-0.164502,-0.165978
5.44,0.259308,0.311417,-0.043851,0.314204,-0.162982,-0.167144
5.46,0.259719,0.311508,-0.042874,0.315012,-0.161467,-0.16841
5.48,0.259754,0.311713,-0.041859,0.315415,-0.1600339999999999,-0.170313
5.5,0.259551,0.311922,-0.040919,0.31527,-0.158648,-0.172397
5.52,0.259336,0.312196,-0.039678,0.315155,-0.157075,-0.174664
5.54,0.25947,0.312368,-0.038375,0.3144409999999999,-0.1560089999999999,-0.176764
5.56,0.25987,0.312492,-0.037065,0.313536,-0.155471,-0.178567
5.58,0.2606219999999999,0.312421,-0.035988,0.312332,-0.155379,-0.18014
5.6,0.261379,0.3123329999999999,-0.035066,0.31106,-0.155347,-0.181798
5.62,0.26197,0.312195,-0.034604,0.309802,-0.155361,-0.183422
5.64,0.262356,0.312063,-0.034243,,,
5.66,0.262732,0.31176,-0.034283,0.3087789999999999,-0.153506,-0.18619
5.68,0.262917,0.311512,-0.034303,0.308736,-0.153197,-0.187111
5.7,0.262903,0.311269,-0.03445,0.308642,-0.152953,-0.187916
5.72,0.2626159999999999,0.311245,-0.034305,0.3079429999999999,-0.152062,-0.189476
5.74,0.262269,0.311272,-0.034172,0.307203,-0.1512069999999999,-0.190947
5.76,0.262088,0.311309,-0.033805,0.3064489999999999,-0.150521,-0.192253
5.78,0.2621739999999999,0.311242,-0.0335009999999999,0.305641,-0.150317,-0.193121
5.8,0.262444,0.311058,-0.033053,0.304476,-0.150074,-0.193954
5.82,0.2626739999999999,0.3108599999999999,-0.03263,0.303045,-0.150072,-0.194647
5.84,,,,0.301274,-0.150002,-0.195372
5.86,0.262784,0.310693,-0.031362,,,
5.88,0.262919,0.310607,-0.030649,,,
5.9,0.262964,0.310532,-0.030105,0.294591,-0.1512339999999999,-0.196824
5.92,0.26304,0.3104429999999999,-0.029452,0.291883,-0.1517599999999999,-0.19716
5.94,0.262894,0.310413,-0.028943,0.288799,-0.152272,-0.197723
5.96,0.262684,0.310316,-0.028501,0.285614,-0.1529589999999999,-0.1983609999999999
5.98,0.262299,0.310263,-0.0284269999999999,0.282576,-0.153917,-0.19906
6.0,0.261943,0.310152,-0.028346,,,
6.02,0.261594,0.310057,-0.0283129999999999,0.27751,-0.155834,-0.200838
6.04,0.2611489999999999,0.309987,-0.028056,0.275214,-0.1565349999999999,-0.201814
6.06,0.260832,0.309923,-0.027467,0.272287,-0.157566,-0.202902
6.08,0.260607,0.3099139999999999,-0.026518,0.269653,-0.159216,-0.2039369999999999
6.1,0.2604059999999999,0.310014,-0.025613,0.2670119999999999,-0.160374,-0.204564
6.12,0.260284,0.309992,-0.024634,,,
6.14,0.259793,0.3100179999999999,-0.023743,0.262071,-0.1638099999999999,-0.205107
6.16,0.259044,0.309981,-0.022719,,,
6.18,0.258449,0.309875,-0.022155,0.257468,-0.166357,-0.205529
6.2,0.258046,0.309777,-0.021991,0.2561969999999999,-0.167157,-0.2054489999999999
6.22,0.257769,0.309663,-0.022185,0.255037,-0.16826,-0.20526
6.24,0.257517,0.309586,-0.022086,0.254094,-0.169124,-0.204911
6.26,,,,,,
6.28,0.256931,0.30953,-0.02146,0.251976,-0.17003,-0.20474
6.3,0.2565719999999999,0.309615,-0.020782,0.2509679999999999,-0.17028,-0.205044
6.32,0.2564369999999999,0.309671,-0.020071,0.2495869999999999,-0.17014,-0.206113
6.34,0.2565199999999999,0.309628,-0.019794,0.248251,-0.170241,-0.207616
6.36,0.256984,0.309298,-0.018948,0.246556,-0.170122,-0.209139
6.38,0.257299,0.309046,-0.017209,0.244998,-0.169615,-0.210175
6.4,0.2575639999999999,0.308969,-0.014715,0.244256,-0.168841,-0.210326
6.42,0.257785,0.309042,-0.012242,0.243925,-0.167425,-0.210092
6.44,0.258189,0.3089909999999999,-0.009894,0.244013,-0.16545,-0.209877
6.46,0.2585989999999999,0.309041,-0.007866,0.243777,-0.164002,-0.2098539999999999
6.48,0.258904,0.309076,-0.005637,0.243784,-0.162376,-0.210078
6.5,0.25882,0.309125,-0.0037,0.243869,-0.160817,-0.210442
6.52,0.258818,0.309046,-0.001871,0.244092,-0.15916,-0.21093
6.54,0.258693,0.30903,-0.000443,0.24424,-0.157879,-0.21138
6.56,0.258751,0.308799,0.001083,,,
6.58,0.258741,0.308656,0.002361,,,
6.6,0.258725,0.3084699999999999,0.003654,0.2443199999999999,-0.154751,-0.2121449999999999
6.62,0.258565,0.30843,0.004757,0.244069,-0.153857,-0.212434
6.64,0.258826,0.308244,0.005966,0.243652,-0.152982,-0.213067
6.66,0.259193,0.307979,0.006952,0.243351,-0.152167,-0.213871
6.68,0.259689,0.307573,0.0082659999999999,0.2425929999999999,-0.151082,-0.214957
6.7,,,,0.241253,-0.149551,-0.2163199999999999
6.72,0.26077,0.306629,0.011122,0.238585,-0.146419,-0.218409
6.74,0.26098,0.306292,0.012263,0.236132,-0.141958,-0.2209429999999999
6.76,0.2615449999999999,0.305747,0.012853,0.233938,-0.13793,-0.223578
6.78,0.261383,0.305437,0.012916,0.232929,-0.134117,-0.225254
6.8,0.261241,0.304959,0.0132719999999999,0.2328829999999999,-0.130863,-0.226508
6.82,0.260923,0.304681,0.013761,,,
6.84,0.260214,0.304496,0.0138909999999999,0.234238,-0.12632,-0.227764
6.86,0.259476,0.304327,0.0141009999999999,0.235166,-0.125001,-0.2278869999999999
6.88,0.258938,0.304144,0.0144129999999999,,,
6.9,0.258553,0.30406,0.015005,0.2362179999999999,-0.122831,-0.228381
6.92,0.258642,0.303782,0.015668,0.236121,-0.123199,-0.2291929999999999
6.94,0.258551,0.303591,0.016594,0.236279,-0.12334,-0.230566
6.96,0.258668,0.303333,0.01768,0.236434,-0.1225339999999999,-0.231906
6.98,0.258785,0.303077,0.018959,0.23725,-0.1221609999999999,-0.232998
7.0,0.258791,0.302901,0.020259,0.238058,-0.1223,-0.233758
7.02,0.2585989999999999,0.302886,0.021386,0.2394329999999999,-0.121923,-0.234434
7.04,0.258451,0.302722,0.02225,0.241069,-0.121477,-0.2349639999999999
7.06,0.258218,0.302507,0.023647,0.244217,-0.120617,-0.235478
7.08,,,,0.247189,-0.1197859999999999,-0.236207
7.1,0.258208,0.302107,0.025259,0.250103,-0.119189,-0.2372409999999999
7.12,0.258052,0.3020199999999999,0.025404,0.252242,-0.1192849999999999,-0.238585
7.14,0.258418,0.301576,0.025875,0.253708,-0.1208299999999999,-0.240234
7.16,0.258328,0.301394,0.02641,,,
7.18,0.25831,0.301079,0.027372,0.254131,-0.124763,-0.243688
7.2,0.258241,0.300964,0.028463,0.253562,-0.12536,-0.2451719999999999
7.22,0.2581969999999999,0.300716,0.029691,,,
7.24,0.258266,0.300537,0.0308899999999999,0.255444,-0.123828,-0.246621
7.26,0.258829,0.300169,0.03226,0.25731,-0.123895,-0.247138
7.28,0.25908,0.300059,0.033553,0.259263,-0.124313,-0.2473659999999999
7.3,0.2596719999999999,0.299556,0.034772,0.259997,-0.123786,-0.247855
7.32,0.259538,0.299309,0.035435,0.260254,-0.122624,-0.248551
7.34,0.258804,0.299141,0.0359769999999999,0.260273,-0.122002,-0.249186
7.36,0.257028,0.299281,0.036773,0.260992,-0.121548,-0.249751
7.38,0.255127,0.29958,0.0376839999999999,0.261243,-0.121149,-0.250313
7.4,0.2530929999999999,0.300039,0.038455,0.2616489999999999,-0.120351,-0.250696
7.42,0.2519889999999999,0.300241,0.039275,0.2617,-0.119651,-0.251028
7.44,0.251534,0.300278,0.039741,0.261872,-0.119072,-0.251207
7.46,0.25173,0.300018,0.0400649999999999,0.261756,-0.118842,-0.251452
7.48,0.252083,0.299863,0.039912,0.261628,-0.118612,-0.251587
7.5,0.252629,0.299627,0.03974,0.261144,-0.118236,-0.251816
7.52,0.252822,0.299501,0.039611,0.260876,-0.117645,-0.25198
7.54,0.253112,0.299223,0.039804,0.260338,-0.117089,-0.2523
7.56,0.253344,0.29904,0.039776,0.259617,-0.1164109999999999,-0.252628
7.58,0.253919,0.298703,0.039661,0.258695,-0.115667,-0.2530949999999999
7.6,0.254567,0.298374,0.039566,0.257981,-0.1149,-0.253517
7.62,0.255368,0.297951,0.040107,0.2574,-0.114133,-0.25394
7.64,0.255985,0.297707,0.040855,0.256629,-0.113152,-0.254517
7.66,0.2565659999999999,0.2974699999999999,0.041796,,,
7.68,,,,0.255129,-0.1110109999999999,-0.255683
7.7,0.256861,0.297269,0.042497,0.254324,-0.11005,-0.256296
7.72,0.256499,0.297223,0.042074,0.253678,-0.109455,-0.256781
7.74,0.256008,0.297169,0.0415899999999999,0.253081,-0.109094,-0.2571469999999999
7.76,,,,0.252295,-0.109198,-0.257466
7.78,0.254859,0.2972349999999999,0.040141,0.251374,-0.109347,-0.257757
7.8,,,,0.250485,-0.109341,-0.258035
7.82,0.254656,0.296876,0.039682,0.249516,-0.109614,-0.258333
7.84,0.254561,0.296704,0.039983,0.248493,-0.109945,-0.258524
7.86,0.254498,0.296513,0.040686,0.247515,-0.110163,-0.258735
7.88,0.25454,0.296431,0.041281,0.246202,-0.1107099999999999,-0.258948
7.9,0.254803,0.296211,0.041849,0.245044,-0.111187,-0.259134
7.92,0.254954,0.296033,0.042165,0.244248,-0.1115049999999999,-0.259277
7.94,0.255053,0.295803,0.042504,0.243339,-0.112189,-0.259505
7.96,0.255119,0.29571,0.042673,0.241948,-0.112678,-0.259854
7.98,0.255206,0.295567,0.042684,0.240371,-0.113228,-0.260333
8.0,0.25498,0.295607,0.042546,0.238693,-0.114467,-0.260655
8.02,0.254992,0.295455,0.042498,0.236871,-0.116769,-0.2610099999999999
8.04,0.255132,0.295286,0.04256,0.234291,-0.117479,-0.260872
8.06,0.255426,0.295033,0.042805,,,
8.08,0.255664,0.29493,0.043216,0.231301,-0.118808,-0.260481
8.1,0.256011,0.294633,0.0437959999999999,0.2304469999999999,-0.119648,-0.26031
8.12,0.256279,0.294402,0.04418,0.229438,-0.120093,-0.260121
8.14,0.2567,0.29406,0.044358,0.228128,-0.120538,-0.260011
8.16,0.256982,0.293887,0.044235,0.226811,-0.121109,-0.259806
8.18,0.257111,0.293679,0.044047,0.225431,-0.121693,-0.259745
8.2,0.257046,0.293639,0.043607,0.224189,-0.122265,-0.259506
8.22,0.256944,0.293581,0.043011,,,
8.24,0.256722,0.293544,0.0424509999999999,0.22179,-0.123147,-0.2590409999999999
8.26,,,,0.2206679999999999,-0.1234109999999999,-0.25882
8.28,0.256428,0.293471,0.041379,0.219656,-0.123521,-0.258602
8.3,,,,0.2185869999999999,-0.123967,-0.258427
8.32,0.257177,0.293125,0.041156,0.217904,-0.123951,-0.258338
8.34,,,,0.2174469999999999,-0.123253,-0.258112
8.36,0.259125,0.292464,0.04272,0.217065,-0.122064,-0.257956
8.38,0.260627,0.291909,0.043322,0.2162929999999999,-0.121118,-0.257952
8.4,0.262177,0.291186,0.043945,0.2155929999999999,-0.120845,-0.25805
8.42,0.262848,0.29074,0.0446649999999999,0.2149219999999999,-0.121072,-0.258123
8.44,0.2625699999999999,0.290507,0.045512,0.214257,-0.121431,-0.258178
8.46,0.261752,0.290524,0.046169,0.213369,-0.1219599999999999,-0.258256
8.48,0.261073,0.2903429999999999,0.046784,,,
8.5,0.260773,0.290088,0.047504,0.211113,-0.122524,-0.258425
8.52,0.261216,0.289467,0.0483839999999999,0.209641,-0.122088,-0.258774
8.54,0.2616699999999999,0.28905,0.048803,0.208201,-0.121743,-0.259237
8.56,0.261951,0.28869,0.049095,0.206387,-0.121268,-0.2599909999999999
8.58,0.261562,0.288495,0.049469,0.205092,-0.120989,-0.26061
8.6,0.2605679999999999,0.288391,0.050094,0.2038299999999999,-0.120666,-0.261111
8.62,0.259151,0.288545,0.050713,0.202397,-0.120444,-0.261416
8.64,0.258128,0.288651,0.051539,0.200795,-0.120101,-0.26166
8.66,,,,0.199565,-0.1196079999999999,-0.261721
8.68,0.257036,0.288305,0.052469,0.198291,-0.1190809999999999,-0.2618
8.7,0.257289,0.2877929999999999,0.052501,,,
8.72,0.257734,0.2872159999999999,0.0524289999999999,0.196366,-0.117716,-0.2615889999999999
8.74,0.257973,0.2868489999999999,0.052202,0.195823,-0.117274,-0.261242
8.76,0.258096,0.28647,0.05226,0.1950849999999999,-0.11707,-0.260891
8.78,0.2576739999999999,0.2862989999999999,0.05242,0.194777,-0.116825,-0.260455
8.8,,,,0.194526,-0.117868,-0.259702
8.82,0.257167,0.2858219999999999,0.053332,0.194992,-0.120175,-0.258321
8.84,0.257606,0.2851579999999999,0.054708,0.1965579999999999,-0.123027,-0.2559909999999999
8.86,0.258151,0.2845,0.057128,0.1989119999999999,-0.125609,-0.2524679999999999
8.88,0.258575,0.2839489999999999,0.06064,0.201923,-0.12688,-0.248526
8.9,,,,,,
8.92,0.258831,0.283315,0.067819,0.207302,-0.127877,-0.241335
8.94,0.259131,0.282927,0.070645,0.20934,-0.128183,-0.238695
8.96,0.25951,0.282276,0.073097,0.210912,-0.128603,-0.236677
8.98,0.259588,0.281675,0.075289,0.2129579999999999,-0.129028,-0.2344659999999999
9.0,0.259385,0.281064,0.0776309999999999,,,
9.02,0.2591,0.280591,0.079692,,,
9.04,0.258894,0.280103,0.081649,,,
9.06,0.258255,0.279931,0.083952,0.227653,-0.137047,-0.221781
9.08,0.257363,0.280203,0.086223,,,
9.1,0.255753,0.281286,0.088412,0.2483969999999999,-0.152821,-0.207427
9.12,0.252137,0.283585,0.091807,0.259521,-0.165229,-0.195464
9.14,0.24691,0.285777,0.095593,0.267383,-0.177232,-0.1832859999999999
9.16,0.239267,0.287767,0.100732,0.271435,-0.187166,-0.171773
9.18,,,,0.272935,-0.1940859999999999,-0.161397
9.2,0.222176,0.290406,0.1100329999999999,0.272907,-0.198774,-0.153253
9.22,,,,0.271584,-0.2028579999999999,-0.146649
9.24,0.208025,0.2924449999999999,0.115039,0.269773,-0.206671,-0.142183
9.26,,,,0.267553,-0.209094,-0.13912
9.28,0.201417,0.293817,0.1147599999999999,0.265654,-0.210363,-0.1376869999999999
9.3,0.199044,0.294433,0.114061,0.2646,-0.2108409999999999,-0.136869
9.32,0.197023,0.295176,0.113159,0.264137,-0.21106,-0.136856
9.34,0.195175,0.295778,0.11282,0.264268,-0.210936,-0.137311
9.36,0.193176,0.296034,0.113315,0.264924,-0.210346,-0.138392
9.38,,,,0.265933,-0.209196,-0.139815
9.4,0.189246,0.29585,0.116025,0.267003,-0.207871,-0.141818
9.42,0.187794,0.295598,0.117347,0.268092,-0.2065409999999999,-0.143851
9.44,0.186917,0.295278,0.119003,0.269002,-0.204707,-0.146731
9.46,0.186499,0.294962,0.1203619999999999,0.269791,-0.2026109999999999,-0.149964
9.48,0.1864019999999999,0.294594,0.121823,0.270292,-0.199872,-0.153607
9.5,0.187141,0.294214,0.122648,0.27041,-0.197218,-0.157032
9.52,0.188546,0.29399,0.123031,,,
9.54,0.190343,0.293954,0.1228819999999999,0.270063,-0.191218,-0.1633079999999999
9.56,0.192525,0.293958,0.1226599999999999,0.269803,-0.18781,-0.16618
9.58,0.194703,0.294031,0.122076,0.270232,-0.18538,-0.1688329999999999
9.6,0.196661,0.294134,0.121374,,,
9.62,0.197798,0.2942639999999999,0.12045,0.2710079999999999,-0.181676,-0.172536
9.64,0.198185,0.294242,0.119938,0.271413,-0.179781,-0.1735809999999999
9.66,0.198123,0.294191,0.119554,0.271384,-0.178217,-0.174151
9.68,0.197938,0.2942369999999999,0.119095,0.271369,-0.177235,-0.1743029999999999
9.7,,,,0.271308,-0.176278,-0.174455
9.72,0.197588,0.294241,0.118264,0.271357,-0.175299,-0.174831
9.74,0.198157,0.2943119999999999,0.1172339999999999,0.270939,-0.174516,-0.175889
9.76,0.198946,0.294487,0.115888,0.270429,-0.17381,-0.177162
9.78,0.199575,0.294725,0.11409,,,
9.8,0.199369,0.2949219999999999,0.112516,,,
9.82,0.198519,0.295137,0.1107339999999999,0.266346,-0.173314,-0.181036
9.84,0.1970029999999999,0.295361,0.1094329999999999,,,
9.86,0.19495,0.295448,0.108499,0.263293,-0.1731859999999999,-0.181874
9.88,,,,0.2625159999999999,-0.172034,-0.181539
9.9,0.190096,0.2951539999999999,0.108869,0.261849,-0.1711369999999999,-0.1814339999999999
9.92,0.18799,0.294848,0.109857,0.261902,-0.170402,-0.1813789999999999
9.94,0.186969,0.294586,0.110481,0.261753,-0.169744,-0.181705
9.96,0.186433,0.294519,0.11083,0.261627,-0.168943,-0.182108
9.98,0.186416,0.294519,0.110874,0.261035,-0.168371,-0.1827369999999999
10.0,0.183189,0.295468,0.109267,0.251953,-0.161432,-0.1969119999999999
10.02,0.180999,0.296114,0.107989,0.247702,-0.156016,-0.20604
10.04,0.178664,0.296781,0.106247,0.2465659999999999,-0.146912,-0.211969
10.06,0.171728,0.302053,0.091865,0.256278,-0.150404,-0.2169739999999999
10.08,,,,0.261184,-0.153563,-0.217307
10.1,0.174565,0.3057539999999999,0.072892,0.265826,-0.154796,-0.217294
10.12,0.177721,0.306704,0.064353,0.270013,-0.153184,-0.217269
10.14,0.181513,0.307096,0.058035,0.274061,-0.150194,-0.217073
10.16,0.184513,0.3079679999999999,0.055077,0.277429,-0.147808,-0.217023
10.18,0.186221,0.309364,0.054597,,,
10.2,0.187074,0.311129,0.054158,0.283119,-0.145378,-0.216187
10.22,0.187943,0.312965,0.052201,0.285107,-0.144358,-0.215471
10.24,,,,0.286387,-0.142924,-0.214757
10.26,0.192962,0.315637,0.039047,0.287493,-0.140778,-0.214243
10.28,,,,0.288477,-0.1385559999999999,-0.214038
10.3,0.2050489999999999,0.314907,0.013755,0.28935,-0.136878,-0.213829
10.32,0.213466,0.311911,-0.003222,0.289757,-0.134732,-0.213619
10.34,0.222725,0.306611,-0.022017,0.288958,-0.1315609999999999,-0.213594
10.36,0.231904,0.29761,-0.039542,0.2873719999999999,-0.127994,-0.2134989999999999
10.38,,,,0.285632,-0.123897,-0.213819
10.4,0.2433239999999999,0.273618,-0.06817,0.283433,-0.1200859999999999,-0.214283
10.42,0.2483989999999999,0.268628,-0.0743,0.280065,-0.116368,-0.215052
10.44,0.252474,0.268953,-0.07626,0.2762,-0.112738,-0.215743
10.46,0.254479,0.273408,-0.075958,0.271744,-0.109194,-0.216142
10.48,,,,0.267977,-0.106753,-0.216892
10.5,0.252548,0.283435,-0.074693,0.264176,-0.1052869999999999,-0.21824
10.52,0.251177,0.285461,-0.074749,0.261279,-0.104489,-0.219528
10.54,0.250226,0.285285,-0.076369,0.258339,-0.104017,-0.220601
10.56,0.249518,0.283384,-0.079481,0.255342,-0.102946,-0.221477
10.58,0.2491719999999999,0.280423,-0.083744,0.252337,-0.101787,-0.222176
10.6,0.249915,0.276047,-0.088794,0.249936,-0.101258,-0.222765
10.62,0.2519679999999999,0.271206,-0.093685,0.247682,-0.101065,-0.223464
10.64,0.255756,0.266073,-0.098082,0.245563,-0.100862,-0.224351
10.66,0.2605989999999999,0.2612,-0.101848,0.2430739999999999,-0.10081,-0.2254409999999999
10.68,0.265098,0.256849,-0.1050089999999999,0.240641,-0.100868,-0.2267469999999999
10.7,0.268036,0.25261,-0.107294,0.238608,-0.100518,-0.22785
10.72,0.268958,0.249607,-0.1093809999999999,0.237008,-0.101182,-0.228925
10.74,0.267071,0.25012,-0.110562,0.235263,-0.102245,-0.229895
10.76,0.2642739999999999,0.251683,-0.1110829999999999,0.233663,-0.102639,-0.230746
10.78,0.2625159999999999,0.252036,-0.111853,0.2318329999999999,-0.103423,-0.231393
10.8,0.261993,0.25155,-0.112444,0.230217,-0.103852,-0.2319989999999999
10.82,0.262451,0.250897,-0.1127089999999999,0.229321,-0.1036059999999999,-0.2321369999999999
10.84,0.262534,0.250631,-0.112507,0.22878,-0.102709,-0.231986
10.86,0.26247,0.250367,-0.112447,0.228427,-0.101509,-0.2316219999999999
10.88,0.262633,0.249977,-0.1124069999999999,0.228342,-0.099547,-0.230929
10.9,0.263358,0.249504,-0.112349,0.230463,-0.096536,-0.228975
10.92,0.2643,0.249683,-0.11139,0.234801,-0.092915,-0.2250219999999999
10.94,0.2650619999999999,0.250954,-0.108993,0.240975,-0.088485,-0.218357
10.96,0.2656739999999999,0.25513,-0.1042369999999999,0.247605,-0.084731,-0.2098969999999999
10.98,0.266185,0.262061,-0.0968909999999999,0.254304,-0.083072,-0.20059
11.0,0.266621,0.27039,-0.087241,0.2590409999999999,-0.082526,-0.191082
11.02,,,,0.26271,-0.082221,-0.182134
11.04,,,,0.265235,-0.083352,-0.174679
11.06,0.268336,0.297112,-0.043485,0.266524,-0.084238,-0.16838
11.08,0.268463,0.303461,-0.02818,0.266947,-0.084857,-0.16342
11.1,0.268418,0.308226,-0.0126579999999999,0.2665909999999999,-0.084962,-0.160445
11.12,0.2686429999999999,0.310829,0.000632,0.265938,-0.084715,-0.159125
11.14,0.26918,0.312148,0.0130229999999999,0.265112,-0.084425,-0.159289
11.16,0.2703,0.312402,0.023607,,,
11.18,0.271597,0.311978,0.032125,0.263294,-0.083334,-0.1618369999999999
11.2,0.2731369999999999,0.3110429999999999,0.0385589999999999,0.2624039999999999,-0.082541,-0.163514
11.22,0.27471,0.309792,0.043229,0.261398,-0.081742,-0.165722
11.24,0.276609,0.308378,0.045811,0.26016,-0.080979,-0.16829
11.26,0.278616,0.306969,0.0470649999999999,0.25902,-0.080425,-0.1705
11.28,0.280806,0.305482,0.047162,,,
11.3,0.282891,0.30408,0.047069,0.256328,-0.078233,-0.174476
11.32,,,,0.25488,-0.0770629999999999,-0.176228
11.34,0.287015,0.301585,0.047173,0.253539,-0.076515,-0.1774599999999999
11.36,0.288834,0.300631,0.0479399999999999,0.252117,-0.075844,-0.178939
